price,area,floor_number,bedroom_number,is_dinning_room,is_kitchen,is_terrace,is_car_pack,type,street_in_front_of_house,width,district
29.0,87.0,7.0,4.0,0,0,0,0,Nhà mặt phố,7.0,5.7,Long Biên
30.9,89.0,7.0,4.0,0,0,0,0,Nhà mặt phố,7.0,3.8,Long Biên
38.8,185.0,5.0,4.0,0,0,0,0,Nhà mặt phố,15.0,10.5,Ngoại thành
30.0,125.0,5.0,8.0,0,0,0,0,Nhà trong hẻm,3.0,8.0,Đống Đa
39.2,300.0,5.0,4.0,0,0,0,0,Nhà mặt phố,2.0,15.0,Thanh Xuân
42.0,206.0,4.0,4.0,0,0,0,0,Nhà trong hẻm,6.0,9.0,Đống Đa
24.8,80.0,5.0,4.0,0,0,0,0,Nhà mặt phố,10.0,5.6,Long Biên
25.0,97.0,1.0,2.0,0,0,0,0,Nhà mặt phố,10.0,5.5,Long Biên
46.5,178.0,1.0,1.0,0,0,0,0,Nhà mặt phố,8.0,7.4,Nam Từ Liêm
38.5,204.0,5.0,4.0,0,0,0,0,Nhà mặt phố,4.0,12.0,Cầu Giấy
45.0,178.0,8.0,4.0,0,0,0,0,Nhà mặt phố,7.0,6.2,Tây Hồ
25.0,110.0,5.0,4.0,0,0,0,0,Nhà mặt phố,3.0,11.0,Cầu Giấy
26.0,149.0,5.0,4.0,0,0,0,0,Nhà mặt phố,8.0,11.0,Cầu Giấy
48.0,94.0,5.0,3.0,0,0,0,0,Nhà mặt phố,20.0,9.0,Hai Bà Trưng
37.8,110.0,5.0,4.0,0,0,0,0,Nhà mặt phố,5.0,10.0,Tây Hồ
50.0,171.0,3.0,4.0,0,0,0,0,Nhà trong hẻm,3.0,15.0,Tây Hồ
17.5,90.0,5.0,3.0,0,0,0,0,Nhà trong hẻm,5.0,4.6,Hoàng Mai
7.25,45.0,6.0,4.0,1,1,1,1,Nhà mặt phố,2.0,5.0,Long Biên
8.0,37.0,5.0,3.0,0,0,0,0,Nhà mặt phố,3.0,4.5,Hai Bà Trưng
33.5,225.0,1.0,2.0,1,1,1,1,Nhà mặt phố,21.0,9.6,Long Biên
10.35,58.0,5.0,4.0,0,0,0,0,Nhà mặt phố,2.0,4.0,Bắc Từ Liêm
2.5,60.0,1.0,2.0,1,1,0,0,Căn hộ chung cư,6.154516539440205,5.180580675868634,Nam Từ Liêm
7.6,40.0,6.0,4.0,0,0,0,0,Nhà trong hẻm,5.0,5.180580675868634,Bắc Từ Liêm
46.868,82.0,7.0,2.0,0,0,0,0,Nhà mặt phố,20.0,5.0,Cầu Giấy
7.98,40.0,4.0,3.0,0,0,0,0,Nhà trong hẻm,2.5,5.180580675868634,Thanh Xuân
9.0,40.0,5.0,4.0,0,0,0,0,Nhà trong hẻm,3.0,5.180580675868634,Thanh Xuân
9.3,52.0,4.0,3.0,0,0,0,0,Nhà trong hẻm,3.0,5.180580675868634,Thanh Xuân
38.0,67.0,7.0,4.0,1,1,1,1,Nhà mặt phố,12.0,5.8,Đống Đa
7.5,48.0,4.0,4.0,1,1,1,0,Nhà mặt phố,4.0,6.0,Long Biên
6.6,56.0,4.0,3.0,1,1,1,1,Nhà trong hẻm,3.2,4.0,Long Biên
4.8,35.0,3.0,3.0,1,1,1,0,Nhà trong hẻm,2.2,3.5,Long Biên
4.25,121.0,1.0,1.0,0,0,0,0,Nhà mặt phố,5.0,5.5,Ngoại thành
11.0,40.0,6.0,4.0,0,0,0,0,Nhà mặt phố,3.5,4.0,Cầu Giấy
18.0,56.0,4.0,4.0,0,0,0,0,Nhà mặt phố,12.0,5.180580675868634,Cầu Giấy
8.1,62.0,5.0,4.0,0,0,0,0,Nhà mặt phố,3.5,5.180580675868634,Bắc Từ Liêm
16.0,200.0,3.0,6.0,1,1,1,1,Nhà trong hẻm,4.0,7.5,Long Biên
20.0,100.0,5.0,4.0,0,0,0,1,Nhà mặt phố,5.0,5.0,Long Biên
15.3,100.0,5.0,4.0,0,0,0,1,Nhà mặt phố,4.0,4.6,Long Biên
15.28,70.0,4.0,4.0,1,1,1,1,Nhà trong hẻm,5.0,4.0,Long Biên
21.5,175.0,3.0,4.0,1,1,1,1,Nhà mặt phố,4.0,9.5,Long Biên
19.2,100.0,5.0,4.0,0,0,0,1,Nhà mặt phố,12.0,6.0,Long Biên
20.0,100.0,5.0,4.0,0,0,0,1,Nhà mặt phố,4.0,5.0,Long Biên
19.8,65.0,5.0,4.0,1,1,1,1,Nhà mặt phố,4.0,6.0,Long Biên
6.0,70.0,5.0,4.0,0,0,0,0,Nhà mặt phố,4.0,5.0,Đông Anh
4.75,75.0,5.0,4.0,0,0,0,0,Nhà mặt phố,3.2,6.6,Đông Anh
15.9,60.0,6.0,6.0,0,0,0,0,Nhà trong hẻm,3.0,4.0,Hai Bà Trưng
16.0,200.0,3.0,4.0,1,1,1,1,Nhà trong hẻm,4.0,7.5,Long Biên
6.7,100.0,5.0,4.0,0,0,0,0,Nhà mặt phố,10.0,5.0,Ngoại thành
6.15,45.0,5.0,4.0,1,1,1,1,Nhà trong hẻm,3.0,4.6,Bắc Từ Liêm
12.5,58.0,4.0,4.0,1,1,1,0,Nhà trong hẻm,2.5,4.0,Nam Từ Liêm
15.9,65.0,5.0,6.0,1,1,1,1,Nhà mặt phố,10.0,4.5,Ngoại thành
41.0,98.0,4.0,8.0,1,1,1,1,Nhà mặt phố,16.0,5.5,Hoàng Mai
26.5,95.0,4.0,3.0,1,1,1,1,Nhà mặt phố,5.0,5.23,Thanh Xuân
1.9,45.0,5.0,4.0,0,0,0,1,Nhà mặt phố,4.0,4.5,Ngoại thành
45.999,180.0,2.0,4.0,1,1,0,1,Nhà mặt phố,12.0,8.0,Long Biên
8.1,44.0,5.0,4.0,0,0,0,0,Nhà trong hẻm,2.4,5.180580675868634,Hoàng Mai
7.25,40.0,2.0,2.0,1,1,1,0,Nhà trong hẻm,5.0,5.180580675868634,Hà Đông
15.7,58.0,5.0,6.0,1,1,1,1,Nhà mặt phố,4.0,5.180580675868634,Cầu Giấy
10.2,48.0,5.0,4.0,1,1,1,0,Nhà trong hẻm,3.0,5.2,Cầu Giấy
8.6,46.0,2.0,2.0,1,1,1,0,Nhà trong hẻm,4.0,5.180580675868634,Hà Đông
3.65,40.0,3.0,3.0,1,1,1,0,Nhà trong hẻm,2.2,10.5,Tây Hồ
2.8,21.0,4.0,2.0,1,1,1,0,Nhà trong hẻm,2.0,3.0,Hoàng Mai
6.0,30.0,4.0,3.0,0,0,0,0,Nhà trong hẻm,2.0,5.180580675868634,Ba Đình
7.95,43.0,2.0,2.0,1,1,1,0,Nhà trong hẻm,3.0,5.180580675868634,Hà Đông
3.7,84.0,1.0,3.0,1,1,1,0,Căn hộ chung cư,12.0,6.0,Ngoại thành
3.65,65.0,1.0,2.0,0,0,0,0,Căn hộ chung cư,6.154516539440205,5.180580675868634,Đống Đa
18.8,64.0,5.0,3.0,1,1,1,1,Nhà trong hẻm,3.0,5.180580675868634,Long Biên
5.85,33.0,5.0,4.0,0,0,0,0,Nhà mặt phố,3.0,3.8,Bắc Từ Liêm
6.95,35.0,5.0,5.0,1,1,1,0,Nhà trong hẻm,3.0,5.180580675868634,Hoàng Mai
8.45,42.0,5.0,9.0,1,1,1,1,Nhà trong hẻm,5.0,4.0,Nam Từ Liêm
8.1,45.0,6.0,5.0,0,0,0,0,Nhà mặt phố,5.0,4.0,Bắc Từ Liêm
9.0,56.0,6.0,4.0,0,0,0,0,Nhà mặt phố,4.1,4.0,Bắc Từ Liêm
8.45,35.0,5.0,3.0,0,0,0,0,Nhà mặt phố,3.0,5.180580675868634,Tây Hồ
19.0,45.0,7.0,5.0,0,0,0,0,Nhà trong hẻm,6.0,4.0,Hai Bà Trưng
25.7,102.0,2.0,2.0,1,1,1,1,Nhà mặt phố,7.0,5.180580675868634,Bắc Từ Liêm
45.0,100.0,10.0,8.0,0,0,0,0,Nhà mặt phố,20.0,5.5,Thanh Xuân
45.0,100.0,8.0,7.0,0,0,0,0,Nhà mặt phố,25.0,5.5,Đống Đa
26.9,90.0,4.0,4.0,1,1,1,1,Nhà trong hẻm,1.0,5.0,Cầu Giấy
6.8,33.0,7.0,4.0,1,1,1,0,Nhà mặt phố,3.0,3.7,Bắc Từ Liêm
6.1,32.0,4.0,4.0,0,0,0,0,Nhà mặt phố,3.0,3.5,Đống Đa
22.3,80.0,4.0,4.0,1,1,1,1,Nhà mặt phố,5.0,3.5,Hai Bà Trưng
11.3,36.0,4.0,4.0,0,0,0,0,Nhà mặt phố,3.0,4.7,Đống Đa
10.0,65.0,5.0,4.0,0,0,0,0,Nhà mặt phố,3.0,4.0,Long Biên
13.5,48.0,3.0,5.0,1,1,1,0,Nhà mặt phố,5.0,5.180580675868634,Hà Đông
1.25,66.0,5.0,4.0,0,0,0,0,Nhà mặt phố,5.0,5.180580675868634,Ngoại thành
9.5,55.0,5.0,4.0,0,0,0,0,Nhà mặt phố,3.0,6.0,Long Biên
8.0,36.0,6.0,4.0,1,1,1,1,Nhà trong hẻm,5.0,3.5,Nam Từ Liêm
8.5,49.0,5.0,4.0,0,0,0,0,Nhà trong hẻm,5.0,6.0,Tây Hồ
7.55,45.0,7.0,7.0,0,0,0,0,Nhà mặt phố,2.5,5.180580675868634,Nam Từ Liêm
6.5,65.0,3.0,3.0,1,1,1,1,Nhà mặt phố,4.4,5.06,Gia Lâm
4.8,39.0,3.0,3.0,1,1,1,0,Nhà trong hẻm,6.0,5.180580675868634,Hoàng Mai
6.15,35.0,5.0,4.0,1,1,1,0,Nhà trong hẻm,6.0,3.0,Hoàng Mai
2.75,18.0,4.0,3.0,1,1,1,0,Nhà trong hẻm,6.0,3.0,Hoàng Mai
22.5,70.0,4.0,5.0,1,1,1,0,Nhà trong hẻm,12.0,5.4,Hai Bà Trưng
4.2,80.0,3.0,2.0,1,1,0,0,Nhà trong hẻm,6.0,5.180580675868634,Hoàng Mai
8.3,50.0,3.0,3.0,1,1,1,0,Nhà trong hẻm,6.0,3.2,Hoàng Mai
5.95,30.0,5.0,3.0,1,1,1,0,Nhà trong hẻm,6.0,3.9,Hoàng Mai
5.4,31.0,4.0,5.0,1,1,1,0,Nhà trong hẻm,6.0,6.5,Hai Bà Trưng
5.05,31.0,5.0,5.0,0,0,0,0,Nhà trong hẻm,6.0,4.0,Hoàng Mai
2.05,35.0,1.0,2.0,1,1,1,1,Căn hộ chung cư,6.154516539440205,5.180580675868634,Ba Đình
5.5,47.0,4.0,4.0,1,1,1,0,Nhà trong hẻm,2.0,4.2,Ngoại thành
8.7,70.0,5.0,4.0,0,0,0,0,Nhà mặt phố,5.0,4.0,Ngoại thành
8.4,51.0,5.0,4.0,0,0,0,0,Nhà mặt phố,6.0,4.5,Ngoại thành
2.45,51.0,5.0,4.0,0,0,0,0,Nhà mặt phố,5.0,5.13,Ngoại thành
4.08,45.0,1.0,2.0,1,1,1,1,Căn hộ chung cư,6.154516539440205,5.180580675868634,Đống Đa
12.1,43.0,1.0,1.0,0,0,0,0,Nhà mặt phố,10.0,3.6,Bắc Từ Liêm
6.8,40.0,5.0,4.0,0,0,0,0,Nhà trong hẻm,5.0,4.0,Thanh Xuân
10.6,48.0,1.0,1.0,0,0,0,0,Nhà mặt phố,7.0,5.180580675868634,Hoàng Mai
5.95,30.0,5.0,4.0,0,0,0,0,Nhà mặt phố,13.0,3.36,Gia Lâm
4.08,45.0,1.0,2.0,1,1,1,1,Căn hộ chung cư,6.154516539440205,5.180580675868634,Ba Đình
13.5,70.0,6.0,7.0,0,0,0,0,Nhà mặt phố,6.0,5.180580675868634,Thanh Xuân
14.0,140.0,5.0,4.0,1,1,1,1,Nhà mặt phố,5.0,5.1,Long Biên
4.3,40.0,5.0,4.0,0,0,0,0,Nhà mặt phố,3.5,3.5,Ngoại thành
2.3,63.0,5.0,4.0,0,0,0,0,Nhà mặt phố,6.0,4.2,Ngoại thành
5.6,25.0,4.0,3.0,1,1,1,0,Nhà mặt phố,6.0,5.180580675868634,Hai Bà Trưng
4.15,115.0,1.0,1.0,0,0,0,0,Nhà mặt phố,4.0,4.2,Ngoại thành
3.5,100.0,1.0,1.0,0,0,0,0,Nhà mặt phố,3.5,5.5,Ngoại thành
3.45,52.0,1.0,1.0,0,0,0,0,Nhà mặt phố,8.0,4.3,Ngoại thành
16.5,35.0,1.0,2.0,0,0,0,0,Nhà mặt phố,15.0,4.5,Hai Bà Trưng
7.0,30.0,4.0,4.0,0,1,1,0,Nhà mặt phố,8.0,5.180580675868634,Nam Từ Liêm
6.3,95.0,10.0,3.0,0,0,0,0,Căn hộ chung cư,6.154516539440205,5.180580675868634,Bắc Từ Liêm
8.9,36.0,6.0,4.0,1,1,1,1,Nhà trong hẻm,4.0,4.0,Hoàng Mai
4.25,43.0,5.0,4.0,0,0,0,0,Nhà mặt phố,4.0,4.1,Gia Lâm
5.98,71.0,5.0,4.0,0,0,0,0,Nhà mặt phố,4.0,5.0,Đông Anh
3.9,80.0,4.0,2.0,1,1,0,0,Nhà trong hẻm,3.0,5.0,Cầu Giấy
10.9,75.0,5.0,4.0,0,0,0,0,Nhà mặt phố,3.0,5.5,Nam Từ Liêm
6.75,33.0,5.0,4.0,1,1,1,1,Nhà trong hẻm,4.0,4.0,Long Biên
12.0,39.0,5.0,3.0,0,0,0,0,Nhà trong hẻm,4.0,5.180580675868634,Hai Bà Trưng
2.35,63.0,5.0,4.0,0,0,0,0,Nhà mặt phố,6.0,4.2,Ngoại thành
5.4,36.0,5.0,4.0,0,0,0,0,Nhà trong hẻm,3.5,3.6,Nam Từ Liêm
13.5,55.0,5.0,4.0,1,1,1,1,Nhà trong hẻm,5.0,5.180580675868634,Long Biên
29.0,144.0,4.0,4.0,1,1,1,1,Nhà mặt phố,25.0,6.0,Hà Đông
3.1,42.0,5.0,4.0,0,0,0,0,Nhà mặt phố,3.0,4.9,Gia Lâm
5.355,85.0,7.0,2.0,1,1,1,1,Căn hộ chung cư,6.154516539440205,5.180580675868634,Nam Từ Liêm
3.2,37.0,5.0,4.0,0,0,0,0,Nhà mặt phố,3.0,5.3,Gia Lâm
11.5,50.0,4.0,4.0,0,0,0,0,Nhà trong hẻm,6.0,4.0,Hoàng Mai
6.1,82.0,1.0,3.0,0,0,0,0,Căn hộ chung cư,5.0,5.180580675868634,Thanh Xuân
25.8,50.0,6.0,3.0,1,1,1,1,Nhà trong hẻm,6.0,4.6,Cầu Giấy
7.7,32.0,6.0,4.0,1,1,1,0,Nhà trong hẻm,2.0,4.6,Tây Hồ
6.65,32.0,5.0,3.0,1,1,1,0,Nhà trong hẻm,3.0,4.0,Bắc Từ Liêm
14.0,50.0,7.0,4.0,1,1,0,1,Nhà trong hẻm,4.0,5.180580675868634,Long Biên
4.0,35.0,5.0,3.0,0,0,0,0,Nhà trong hẻm,3.0,5.180580675868634,Long Biên
4.0,40.0,3.0,3.0,1,1,1,1,Nhà trong hẻm,5.0,5.180580675868634,Long Biên
12.0,40.0,7.0,4.0,1,1,1,0,Nhà trong hẻm,2.5,5.180580675868634,Long Biên
44.8,145.0,8.0,6.0,1,1,1,1,Nhà mặt phố,11.0,8.0,Bắc Từ Liêm
7.1,36.0,5.0,4.0,1,1,1,1,Nhà trong hẻm,3.0,6.0,Hoàng Mai
14.0,40.0,6.0,3.0,0,0,0,0,Nhà trong hẻm,4.0,4.0,Thanh Xuân
22.5,70.0,4.0,6.0,1,1,1,1,Nhà mặt phố,8.0,5.0,Hai Bà Trưng
18.5,60.0,6.0,6.0,1,1,1,1,Nhà trong hẻm,6.0,4.0,Hai Bà Trưng
11.4,50.0,4.0,4.0,1,1,1,1,Nhà mặt phố,5.0,3.5,Hà Đông
12.6,49.0,5.0,4.0,0,0,0,0,Nhà trong hẻm,3.5,4.2,Hoàng Mai
22.5,71.0,3.0,3.0,0,0,0,0,Nhà trong hẻm,5.0,4.0,Hoàng Mai
3.4,58.0,5.0,4.0,0,0,0,0,Nhà mặt phố,4.0,4.0,Long Biên
3.45,44.0,5.0,4.0,0,0,0,0,Nhà mặt phố,3.0,4.3,Gia Lâm
12.75,50.0,7.0,4.0,1,1,1,1,Nhà mặt phố,5.0,5.0,Long Biên
2.65,41.0,5.0,4.0,0,0,0,0,Nhà mặt phố,3.5,3.4,Gia Lâm
5.8,107.0,1.0,3.0,0,0,0,0,Căn hộ chung cư,6.154516539440205,5.180580675868634,Nam Từ Liêm
3.5,40.0,5.0,4.0,0,0,0,0,Nhà mặt phố,2.5,4.66,Gia Lâm
13.0,53.0,5.0,6.0,0,0,0,0,Nhà trong hẻm,2.5,4.0,Cầu Giấy
5.65,32.0,5.0,3.0,0,0,0,0,Nhà trong hẻm,3.0,5.180580675868634,Hà Đông
17.0,70.0,3.0,4.0,0,0,0,0,Nhà trong hẻm,3.0,7.0,Cầu Giấy
11.2,54.0,5.0,4.0,1,1,1,1,Nhà trong hẻm,4.8,5.0,Hà Đông
21.9,50.0,6.0,4.0,1,1,1,1,Nhà mặt phố,15.0,5.0,Đống Đa
16.7,87.0,3.0,3.0,0,0,0,0,Nhà trong hẻm,6.0,5.0,Thanh Xuân
13.0,50.0,5.0,5.0,1,1,1,1,Nhà trong hẻm,6.0,4.2,Bắc Từ Liêm
6.2,30.0,5.0,3.0,1,1,1,0,Nhà trong hẻm,2.5,3.9,Nam Từ Liêm
6.6,35.0,5.0,3.0,1,1,1,0,Nhà trong hẻm,3.0,4.35,Cầu Giấy
4.6,60.0,2.0,4.0,1,1,1,0,Nhà trong hẻm,2.5,4.5,Bắc Từ Liêm
15.5,46.0,1.0,1.0,0,1,0,1,Nhà trong hẻm,6.0,4.6,Cầu Giấy
8.6,46.0,4.0,4.0,0,0,0,0,Nhà trong hẻm,3.0,4.5,Cầu Giấy
8.6,46.0,4.0,4.0,1,1,1,0,Nhà trong hẻm,3.0,4.5,Nam Từ Liêm
5.25,30.0,5.0,3.0,1,1,1,0,Nhà trong hẻm,3.0,5.0,Bắc Từ Liêm
13.99,45.0,1.0,2.0,1,1,0,1,Nhà trong hẻm,6.5,4.0,Cầu Giấy
14.8,150.0,1.0,3.0,1,1,0,1,Nhà trong hẻm,4.0,5.180580675868634,Bắc Từ Liêm
7.0,38.0,5.0,3.0,1,1,1,0,Nhà trong hẻm,3.0,4.8,Nam Từ Liêm
6.85,55.0,1.0,3.0,0,0,0,0,Nhà trong hẻm,2.5,8.0,Cầu Giấy
11.8,40.0,6.0,3.0,0,0,0,0,Nhà mặt phố,4.0,5.180580675868634,Cầu Giấy
21.5,100.0,3.0,4.0,0,0,0,0,Nhà mặt phố,4.0,5.180580675868634,Bắc Từ Liêm
6.5,32.0,3.0,3.0,1,0,0,0,Nhà trong hẻm,3.0,5.180580675868634,Bắc Từ Liêm
3.5,68.0,2.0,2.0,0,0,0,0,Căn hộ chung cư,6.0,4.0,Đống Đa
7.5,52.0,5.0,6.0,1,1,1,1,Nhà trong hẻm,3.5,5.0,Hà Đông
19.8,55.0,7.0,6.0,1,1,1,1,Nhà mặt phố,12.0,5.0,Long Biên
32.0,82.0,4.0,4.0,1,1,1,1,Nhà mặt phố,25.0,4.3,Hà Đông
37.0,82.0,6.0,6.0,1,1,1,1,Nhà trong hẻm,8.0,6.1,Thanh Xuân
18.8,155.0,3.0,5.0,1,1,1,1,Nhà trong hẻm,5.0,5.180580675868634,Tây Hồ
20.8,80.0,5.0,4.0,1,1,1,1,Nhà mặt phố,12.0,6.0,Hoàng Mai
9.3,53.0,5.0,3.0,1,1,1,0,Nhà mặt phố,4.0,5.3,Thanh Xuân
6.3,76.0,1.0,4.0,0,0,0,0,Căn hộ chung cư,6.154516539440205,5.180580675868634,Tây Hồ
10.5,45.0,5.0,5.0,1,1,1,0,Nhà mặt phố,3.0,5.5,Cầu Giấy
28.0,94.0,4.0,4.0,0,0,0,0,Nhà trong hẻm,8.0,5.180580675868634,Ba Đình
13.0,140.0,5.0,4.0,0,0,0,0,Nhà mặt phố,8.0,5.5,Gia Lâm
24.9,114.0,1.0,2.0,0,0,0,0,Nhà trong hẻm,8.0,5.5,Đống Đa
7.8,76.0,3.0,4.0,0,0,0,0,Nhà trong hẻm,6.0,5.180580675868634,Bắc Từ Liêm
2.4,111.0,5.0,4.0,0,0,0,0,Nhà mặt phố,8.0,5.0,Ngoại thành
16.0,129.0,3.0,4.0,1,1,1,1,Nhà mặt phố,4.0,8.0,Đông Anh
12.75,32.0,6.0,4.0,0,0,0,0,Nhà mặt phố,7.0,4.0,Hà Đông
5.95,82.0,5.0,4.0,0,0,0,0,Nhà mặt phố,5.0,4.0,Đông Anh
3.9,79.0,5.0,4.0,0,0,0,0,Nhà mặt phố,4.0,5.180580675868634,Gia Lâm
2.3,228.0,5.0,4.0,0,0,0,0,Nhà mặt phố,5.0,3.0,Ngoại thành
1.7,50.0,5.0,4.0,0,0,0,0,Nhà mặt phố,3.0,4.0,Ngoại thành
1.35,43.0,5.0,4.0,0,0,0,0,Nhà mặt phố,3.0,4.51,Ngoại thành
1.68,45.0,5.0,4.0,0,0,0,0,Nhà mặt phố,3.0,5.180580675868634,Ngoại thành
35.0,200.0,5.0,4.0,0,0,0,0,Nhà mặt phố,16.0,5.180580675868634,Hà Đông
13.0,105.0,5.0,4.0,0,0,0,0,Nhà trong hẻm,5.0,5.0,Gia Lâm
13.2,45.0,6.0,5.0,1,1,1,1,Nhà mặt phố,7.0,5.0,Long Biên
7.8,55.0,4.0,4.0,1,1,1,1,Nhà trong hẻm,6.0,5.0,Hoàng Mai
6.7,36.0,6.0,4.0,0,0,0,0,Nhà trong hẻm,2.0,5.180580675868634,Cầu Giấy
2.96,15.0,4.0,2.0,1,1,1,0,Nhà trong hẻm,2.0,3.0,Đống Đa
20.5,65.0,8.0,10.0,0,0,0,0,Nhà mặt phố,10.0,5.180580675868634,Thanh Xuân
20.0,40.0,2.0,2.0,0,0,0,0,Nhà mặt phố,10.0,4.2,Ba Đình
5.85,40.0,5.0,4.0,0,0,0,0,Nhà trong hẻm,3.0,5.180580675868634,Ngoại thành
7.5,50.0,2.0,2.0,0,0,0,0,Nhà trong hẻm,4.0,5.180580675868634,Ngoại thành
5.9,35.0,5.0,4.0,0,0,0,0,Nhà trong hẻm,7.0,5.180580675868634,Nam Từ Liêm
24.5,110.0,1.0,3.0,0,0,0,0,Nhà trong hẻm,8.0,5.6,Đống Đa
6.8,83.0,5.0,4.0,0,0,0,0,Nhà mặt phố,6.0,5.180580675868634,Ngoại thành
9.4,72.0,3.0,2.0,0,0,0,0,Nhà mặt phố,6.0,5.180580675868634,Ngoại thành
24.4,109.0,1.0,3.0,0,0,0,0,Nhà trong hẻm,8.0,5.4,Đống Đa
4.995,31.0,4.0,4.0,1,1,1,1,Nhà trong hẻm,2.6,3.65,Long Biên
1.75,83.0,5.0,4.0,0,0,0,0,Nhà mặt phố,5.0,5.0,Ngoại thành
2.0,38.0,1.0,1.0,1,1,1,1,Nhà mặt phố,2.0,4.2,Bắc Từ Liêm
32.5,70.0,5.0,5.0,1,1,1,1,Nhà mặt phố,7.0,5.12,Cầu Giấy
17.5,40.0,5.0,5.0,1,1,1,1,Nhà mặt phố,17.0,6.0,Ba Đình
16.0,90.0,4.0,3.0,0,0,0,0,Nhà trong hẻm,5.0,5.5,Long Biên
15.5,56.0,5.0,4.0,1,1,1,1,Nhà trong hẻm,8.0,4.0,Ba Đình
8.6,75.0,2.0,3.0,1,1,1,1,Nhà mặt phố,4.0,6.0,Long Biên
13.0,58.0,2.0,3.0,0,0,0,0,Nhà mặt phố,6.0,4.0,Long Biên
13.5,120.0,5.0,6.0,0,0,0,0,Nhà trong hẻm,3.5,5.2,Ngoại thành
10.5,60.0,6.0,6.0,0,0,0,0,Nhà trong hẻm,3.0,4.0,Ngoại thành
18.9,52.0,5.0,4.0,1,1,1,1,Nhà trong hẻm,5.0,5.3,Thanh Xuân
23.5,70.0,4.0,4.0,1,1,1,1,Nhà trong hẻm,5.0,10.0,Thanh Xuân
17.9,60.0,5.0,6.0,1,1,1,1,Nhà trong hẻm,4.0,4.0,Cầu Giấy
27.9,85.0,4.0,4.0,1,1,1,1,Nhà mặt phố,8.0,4.0,Thanh Xuân
39.9,150.0,4.0,6.0,1,1,1,1,Nhà mặt phố,6.0,9.8,Cầu Giấy
6.2,32.0,4.0,3.0,1,1,1,0,Nhà trong hẻm,3.0,4.0,Hai Bà Trưng
9.6,68.0,5.0,4.0,0,0,0,0,Nhà mặt phố,10.0,4.0,Đông Anh
5.8,68.0,5.0,4.0,0,0,0,0,Nhà mặt phố,3.5,5.7,Đông Anh
4.3,72.0,5.0,4.0,0,0,0,0,Nhà mặt phố,2.2,8.0,Đông Anh
10.9,41.0,5.0,4.0,0,0,0,0,Nhà trong hẻm,6.0,3.4,Hai Bà Trưng
18.0,107.0,5.0,4.0,0,0,0,0,Nhà mặt phố,10.0,5.0,Đông Anh
17.7,115.0,4.0,4.0,1,1,1,1,Nhà mặt phố,7.0,5.8,Long Biên
12.6,50.0,6.0,4.0,1,1,1,1,Nhà mặt phố,12.0,5.180580675868634,Long Biên
4.4,52.0,1.0,1.0,0,0,0,0,Nhà trong hẻm,3.0,5.0,Gia Lâm
5.95,36.0,4.0,4.0,0,0,0,0,Nhà trong hẻm,2.0,5.180580675868634,Ngoại thành
36.9,60.0,6.0,4.0,1,1,1,1,Nhà mặt phố,20.0,4.5,Đống Đa
14.7,48.0,5.0,3.0,1,1,1,1,Nhà mặt phố,5.0,5.180580675868634,Tây Hồ
10.95,36.0,5.0,4.0,0,0,0,0,Nhà mặt phố,15.0,3.0,Đông Anh
13.5,50.0,4.0,4.0,1,1,0,1,Nhà mặt phố,6.0,3.0,Tây Hồ
6.35,113.0,1.0,3.0,1,1,0,1,Căn hộ chung cư,12.0,8.0,Hai Bà Trưng
7.9,50.0,4.0,4.0,1,1,1,0,Nhà trong hẻm,3.0,4.0,Hai Bà Trưng
7.3,38.0,4.0,4.0,1,1,1,0,Nhà trong hẻm,3.0,4.0,Hai Bà Trưng
5.79,35.0,5.0,3.0,0,0,0,0,Nhà trong hẻm,6.0,5.180580675868634,Hà Đông
1.7,30.0,1.0,2.0,0,0,0,0,Nhà trong hẻm,4.0,3.0,Ba Đình
5.8,45.0,5.0,3.0,0,0,0,0,Nhà trong hẻm,3.5,3.8,Hoàng Mai
5.85,75.0,5.0,4.0,0,0,0,0,Nhà mặt phố,5.0,5.0,Đông Anh
9.9,39.0,5.0,4.0,1,1,1,0,Nhà trong hẻm,3.5,4.5,Cầu Giấy
9.5,45.0,4.0,3.0,1,1,1,0,Nhà trong hẻm,3.5,5.0,Cầu Giấy
11.8,60.0,6.0,6.0,1,1,1,1,Nhà mặt phố,8.0,5.0,Bắc Từ Liêm
6.0,42.0,4.0,5.0,1,1,1,1,Nhà trong hẻm,4.0,3.6,Nam Từ Liêm
10.7,37.0,4.0,4.0,0,0,0,0,Nhà mặt phố,14.0,6.0,Ba Đình
35.0,240.0,5.0,4.0,0,0,0,0,Nhà mặt phố,13.0,12.0,Long Biên
9.0,40.0,5.0,4.0,0,0,0,0,Nhà trong hẻm,2.5,3.4,Thanh Xuân
11.5,50.0,4.0,4.0,1,1,1,0,Nhà mặt phố,9.0,3.5,Ba Đình
17.9,50.0,5.0,6.0,0,0,0,0,Nhà mặt phố,8.0,4.0,Ba Đình
25.5,55.0,6.0,6.0,0,0,0,0,Nhà mặt phố,6.0,4.5,Cầu Giấy
8.3,89.0,5.0,4.0,0,0,0,0,Nhà mặt phố,7.0,7.0,Đông Anh
50.0,126.0,5.0,4.0,0,0,0,1,Nhà mặt phố,8.0,8.4,Bắc Từ Liêm
6.0,31.0,3.0,3.0,1,1,1,1,Nhà trong hẻm,4.0,5.2,Long Biên
8.7,42.0,4.0,5.0,1,1,1,1,Nhà trong hẻm,4.0,4.0,Long Biên
